,sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
0,1.0799255432781882,5603.8086265212905,2.8170787585482433,0.3878658506572739,0.02985218083116007,97.17983900787456,2.8269852651846317,-189.9727636153135,46.59349666214142,0.24526408825894222,498.49440651543523,0.016833109884911095,498.9680830913031,0.026235009644741982,13,0,10,0
1,1.187918097606007,5588.988065834913,4.140125176470231,0.4087637294993323,0.036414687233922084,96.00733727916726,3.3149942163318165,-201.11348272684225,54.561464187396,0.27129689888321834,498.50012394721733,0.022536652142135523,498.9686491984484,0.03648775485476678,13,0,10,0
2,1.3067099073666077,5569.765125576286,5.076443334643307,0.4235618038196494,0.03648827447333831,95.11190956702988,3.26139216371636,-217.07073869112486,54.730768396173616,0.2521333309417228,498.5014851139199,0.02489955331779929,498.97262835591334,0.04150616765397096,13,0,10,0
3,1.4373808981032685,5544.130221438715,4.913231778870341,0.42831724850363156,0.0309001981437052,94.84234363439447,2.7223801958684106,-224.26711883963236,46.40785160514923,0.20693114463353093,498.5043597513469,0.02310796868519324,499.0088987942778,0.03887610092269091,13,0,10,0
4,1.5811189879135954,5513.711336474736,4.293542813028027,0.4288485672227635,0.023840073712871487,94.70403695877073,2.083266934426945,-231.29578800290378,36.42582413671738,0.1574858947983094,498.51059924525316,0.01956149840376724,499.0527684969804,0.03294241683348886,13,0,10,0
5,1.739230886704955,5478.777837321919,3.2793945501679675,0.43017296942750083,0.01656815671996619,94.77305310672828,1.453830885479806,-230.44174081478366,27.44329699921316,0.11908995697646012,498.5197067932694,0.014964033861616387,499.0976832764584,0.02525579680542931,13,0,10,0
6,1.9131539753754507,5439.3766259564645,2.4645168732374354,0.43017296942750083,0.011137603354741323,95.00221915767172,0.9697625631465701,-234.20004303522887,23.098051766777818,0.09862530966018379,498.5284589287062,0.011042218828989687,499.1449149714132,0.018665560098802502,13,0,10,0
7,2.104469372912996,5390.23575814797,2.4409760600694237,0.42079106710004827,0.009867762756898912,95.501757319614,0.8771435750226511,-242.0735758553547,23.62501119915575,0.09759434137194847,498.54231765822715,0.010798932543190464,499.18794194063,0.017864315011113855,13,0,10,0
8,2.314916310204296,5333.685278221204,3.0268360989014784,0.4081178069382881,0.009799735329539896,96.71917757832588,0.8815335342120455,-282.041259638425,21.515829519208527,0.0762861063193083,498.5590510088243,0.011756466407660981,499.227990036294,0.01897494121450353,13,0,10,0
9,2.5464079412247256,5263.157208467096,3.4076110992686615,0.3989564405496191,0.009181978846226915,96.46951158176562,0.8746833782567202,-301.99689776557324,26.03058360871451,0.08619487087884226,498.56420301726223,0.012153107186873471,499.2664941144578,0.019067137284196567,14,0,10,0
10,2.801048735347198,5194.436647496922,4.148597840213318,0.4048716362022647,0.007850292407365924,95.35150826090405,0.7202685618754576,-391.1379075999441,34.26334724204857,0.08759914745234339,498.58162843890415,0.011690959029526847,499.2943328883003,0.017941582168983467,14,0,10,0
