,sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
0,10.315539594210245,818.8676391512582,3.394933548729062,0.2984504564471989,0.007988286204335194,26.639056837601075,0.9066321132749204,-85.89745774560924,4.580751850855135,0.05332814231151429,499.7671418221389,0.05383892139936031,500.0058607148774,0.04607456902337426,54,0,10,0
1,11.34709355363127,717.4401304810157,3.118848335927155,0.27871114055700297,0.00779798753383615,27.41209997452915,0.9450251585163311,-74.8515853241537,3.72630743600994,0.049782612083267466,499.77430455785725,0.056464718385934975,500.016515871134,0.049446186977646814,61,0,10,0
2,12.481802908994396,621.0952425640908,2.6691017721641543,0.25938906704351145,0.007639139841865222,27.71912700002393,0.982554770854221,-60.7569860071364,2.8223383752921785,0.04645290296264321,499.7438707859545,0.05957080648206467,500.01876781961664,0.05282965926364632,68,0,10,0
3,13.729983199893836,537.3536532664494,2.182576735849508,0.24364836816356591,0.007195495517025614,27.82107733224087,0.9692309129835883,-48.917666204293276,2.101073617870145,0.04295122357422978,499.68153101648437,0.06068027442332298,499.9988536385077,0.054094625180322514,75,0,10,0
4,15.102981519883219,464.43318449625224,1.8482892818662782,0.2305073390385412,0.006798964159170852,28.27152938791499,0.9581603516347661,-40.43892889633533,1.6612447094484322,0.041080334093591145,499.61042581733636,0.0621802411085426,499.9453337552698,0.055878830626843935,83,0,10,0
5,16.613279671871542,398.27257384121975,1.6522339657717984,0.21740633125130013,0.006890613656236952,28.8984832305541,1.0206868415367163,-32.880060203620445,1.3505428106110033,0.041074827790683124,499.52442377935,0.06834127527480041,499.87912258392527,0.06200570641860047,92,0,10,0
6,18.274607639058697,338.18997984891934,1.4753724805697888,0.200433686862551,0.007386703150796112,29.532781751694735,1.1816499387793502,-25.300217043970623,1.0782475123434765,0.0426181131359281,499.39066967925845,0.07925624445964012,499.82848379522846,0.07295973618736351,103,0,10,0
7,20.10206840296457,284.9862557261306,1.23975153838912,0.17335424622753026,0.0075118602143132126,29.26117288203122,1.3652463044782301,-19.6095429018415,0.7958785268259105,0.04058628652436212,499.24702573403556,0.08654707127613628,499.7940419329752,0.08050029485188043,115,0,10,0
8,22.112275243261028,239.36933584855018,0.8789561313602751,0.1440835898386123,0.006380961751348525,26.363997902576358,1.374598250364343,-15.35642187642872,0.493480840715182,0.03213514480691941,499.2058784451503,0.07920501541790638,499.6846532939776,0.0740265312289367,129,0,10,0
9,24.323502767587133,201.31483869438634,0.540214863217296,0.12004757132032765,0.004769945081344853,21.368235747195936,1.2176517624020435,-11.771089136082308,0.2900280177882765,0.024639012960936985,499.27359415127637,0.06415256705403041,499.60419289151383,0.06001922529794767,144,0,10,0
